,allstops.stop_id,allstops.stop_name,allstops.latitude,allstops.longitude,allstops.location_type,allstops.parent_station,center_dist
12707,8502225:0:1,Mettmenstetten,47.244072,8.457377,,,16.18118069896375
12708,8502226,Knonau,47.220264,8.466729,,Parent8502226,18.430403498462507
12709,8502226:0,Knonau,47.220264,8.466729,,Parent8502226,18.430403498462507
12710,8502226:0:1,Knonau,47.220264,8.466729,,Parent8502226,18.430403498462507
12711,8502226:0:2,Knonau,47.220264,8.466729,,Parent8502226,18.430403498462507
12712,8502226P,Knonau,47.220264,8.466729,1,,18.430403498462507
12713,8502227,Steinhausen,47.194584,8.478435,,Parent8502227,20.960960759005992
12714,8502227:0,Steinhausen,47.194584,8.478435,,Parent8502227,20.960960759005992
12715,8502227:0:2,Steinhausen,47.194584,8.478435,,Parent8502227,20.960960759005992
12716,8502227:0:3,Steinhausen,47.194584,8.478435,,Parent8502227,20.960960759005992
12717,8502227P,Steinhausen,47.194584,8.478435,1,,20.960960759005992
12718,8502229:0,Urdorf Weihermatt,47.38097,8.430339,,Parent8502229,8.286626675642118
12719,8502229:0:1,Urdorf Weihermatt,47.38097,8.430339,,Parent8502229,8.286626675642118
12720,8502229:0:2,Urdorf Weihermatt,47.38097,8.430339,,Parent8502229,8.286626675642118
12721,8502229P,Urdorf Weihermatt,47.38097,8.430339,1,,8.286626675642118
12722,8502230,Zug Chollermüli,47.180237,8.486645,,Parent8502230,22.401225496060093
12723,8502230:0,Zug Chollermüli,47.180237,8.486645,,Parent8502230,22.401225496060093
12724,8502230:0:1,Zug Chollermüli,47.180237,8.486645,,Parent8502230,22.401225496060093
12725,8502230:0:2,Zug Chollermüli,47.180237,8.486645,,Parent8502230,22.401225496060093
12726,8502230P,Zug Chollermüli,47.180237,8.486645,1,,22.401225496060093
12727,8502231:0,Zug Oberwil,47.147682,8.509938,,Parent8502231,25.759725786454133
12728,8502231:0:1,Zug Oberwil,47.147682,8.509938,,Parent8502231,25.759725786454133
12729,8502231:0:2,Zug Oberwil,47.147682,8.509938,,Parent8502231,25.759725786454133
12730,8502231P,Zug Oberwil,47.147682,8.509938,1,,25.759725786454133
12731,8502237,Lupfig,47.445187,8.214986,,8502237P,25.62406119213591
12732,8502237:0,Lupfig,47.445187,8.214986,,Parent8502237,25.62406119213591
12733,8502237:0:5,Lupfig,47.445187,8.214986,,Parent8502237,25.62406119213591
12734,8502237:0:6,Lupfig,47.445187,8.214986,,Parent8502237,25.62406119213591
12735,8502237P,Lupfig,47.445187,8.214986,1,,25.62406119213591
12736,8502246,Zug Landsgemeindeplatz (See),47.16744,8.513451,,,23.545569581243953
12737,8502247:0,Birr,47.43585,8.217663,,Parent8502247,25.145839023313112
12738,8502247:0:5,Birr,47.43585,8.217663,,Parent8502247,25.145839023313112
12739,8502247:0:6,Birr,47.43585,8.217663,,Parent8502247,25.145839023313112
12740,8502247P,Birr,47.43585,8.217663,1,,25.145839023313112
12741,8502248,Bremgarten Obertor,47.35057,8.34375,,,15.123467304704617
12742,8502250,Cham (See),47.178665,8.463469,,,22.950225401037383
12743,8502251,Zug Bahnhofsteg (See),47.1701,8.513334,,,23.2513270862232
12744,8502252,Oberwil bei Zug (See),47.14901,8.506794,,,25.63466676132459
12745,8502253,Buonas (See),47.142227,8.458528,,,26.977553454086262
12746,8502254,Risch (See),47.13383,8.4679785,,,27.739914215151078
12749,8502265,"Meisterschwanden, Oberdorf",47.29509,8.229691,,,25.166997940070534
12750,8502268,Zufikon Belvédère,47.357674,8.359282,,,13.826792460963173
12751,8502269,Erdmannlistein,47.349365,8.312623,,,17.451563648136453
12752,8502269:0,Erdmannlistein,47.34959,8.312758,,,17.436972199393622
12753,8502269:0:2,Erdmannlistein,47.34959,8.312758,,,17.436972199393622
12754,8502270,Bergfrieden,47.39747,8.39896,,,10.860631314044136
12755,8502271,Wohlen Oberdorf,47.34693,8.286276,,,19.453855382180752
12756,8502272,Bremgarten West,47.345688,8.337111,,,15.729803377138204
12757,8502272:0,Bremgarten West,47.34558,8.337309,,,15.718049421319604
12758,8502272:0:1/2,Bremgarten West,47.34558,8.337309,,,15.718049421319604
12759,8502273,Bremgarten,47.35152,8.34649,,,14.899871030934003
12760,8502273:0,Bremgarten,47.35147,8.346561,,,14.895736160210488
12761,8502273:0:1,Bremgarten,47.35147,8.346561,,,14.895736160210488
12762,8502274,Zufikon,47.352585,8.354683,,,14.271039700026401
12763,8502275,Widen Heinrüti,47.361927,8.354871,,,14.086253568438641
12764,8502276,Berikon-Widen,47.361927,8.366369,,Parent8502276,13.227171513785418
12765,8502276:0,Berikon-Widen,47.362183,8.366792,,Parent8502276,13.191709339646755
12766,8502276:0:1/2,Berikon-Widen,47.362183,8.366792,,Parent8502276,13.191709339646755
12767,8502276P,Berikon-Widen,47.362183,8.366792,1,,13.191709339646755
12768,8502277,Rudolfstetten,47.369762,8.381533,,,11.996449919432443
12769,8502277:0,Rudolfstetten,47.369503,8.381183,,,12.025033549846356
12770,8502277:0:1,Rudolfstetten,47.369503,8.381183,,,12.025033549846356
12771,8502278,Reppischhof,47.384003,8.396175,,,10.875451724493086
12772,8502278:0,Reppischhof,47.384727,8.39623,,,10.87641877139171
12773,8502278:0:1,Reppischhof,47.384727,8.39623,,,10.87641877139171
12774,8502280,"Zug, Bahnhofplatz",47.173195,8.515211,,,22.89605083384739
12775,8502281,"Zug, Kolinplatz",47.165745,8.515284,,,23.72223293181498
12776,8502282,"Baar, Talacher",47.17662,8.54517,,,22.440350884284875
12777,8502283,"Edlibach, Nidfuren",47.173073,8.563433,,,22.899177858806887
12778,8502284,"Allenwinden, Dorf",47.164425,8.555474,,,23.82262246752196
12779,8502285,"Neuägeri, Post",47.151844,8.563316,,,25.255489007046275
12780,8502286,"Unterägeri, Zentrum",47.13763,8.581803,,,26.960643530002805
12781,8502287,"Oberägeri, Station",47.134174,8.611259,,,27.68551331001208
12782,8502288,"Edlibach, Dorf",47.182453,8.570359,,,21.906234998512094
12783,8502291,Schönegg,47.151295,8.521185,,,25.29698482822365
12784,8502292,Zugerberg,47.14409,8.532827,,,26.06434819902937
12785,8502293,"Edlibach, Bad Schönbrunn",47.1765,8.564637,,,22.526065693817344
12786,8502294,"Unterägeri, Buechli",47.13751,8.593931,,,27.095439828961638
12787,8502295,"Oberägeri, Lohmatt",47.137444,8.600255,,,27.1780426639839
12788,8502296,"Baar, Tobelbrücke-Höllgrotten",47.179474,8.552877,,,22.14016577669181
12789,8502297,"Neuägeri, Rössli",47.147957,8.56541,,,25.69836708836236
12790,8502298,"Zug, Weidstrasse",47.16914,8.527868,,,23.288419140188264
12791,8502299,"Zug, St. Johannes",47.179108,8.5063,,,22.30703278648314
12792,8502300:0,Zug Postplatz,47.168274,8.516936,,,23.431954348482563
12793,8502300:0:1,Zug Postplatz,47.168274,8.516936,,,23.431954348482563
12794,8502306:0,Hünenberg Chämleten,47.16916,8.4499035,,Parent8502306,24.242639299648996
12795,8502306:0:1,Hünenberg Chämleten,47.16916,8.4499035,,Parent8502306,24.242639299648996
12796,8502306:0:2,Hünenberg Chämleten,47.16916,8.4499035,,Parent8502306,24.242639299648996
12797,8502306P,Hünenberg Chämleten,47.16916,8.4499035,1,,24.242639299648996
12844,8502471,"Kloten, Waldeggweg",47.441128,8.575785,,,7.503736463046228
12848,8502477,"Rapperswil SG, Glärnischstr.",47.227222,8.82133,,,27.04622927445443
12856,8502492,"Neftenbach, Chlimberg",47.532604,8.664323,,,19.572327721631883
12857,8502493,"Freienstein, Wohnschule",47.53279,8.590265,,,17.620458452326066
12858,8502494,"Hagenbuch ZH, Hagenstal",47.503635,8.8848505,,,29.496400061533084
12859,8502495,"Zürich Wollishofen, Bahnhof",47.348125,8.533321,,,3.385229066986607
12869,8502508,"Spreitenbach, Raiacker",47.416393,8.376179,,,13.074859450199712
12891,8502534,"Freienbach, Sarenbach",47.2037,8.764943,,,25.773394639296544
12904,8502553,"Unterlunkhofen, Breitenäcker",47.322998,8.379782,,,13.562528109421516
12905,8502554,"Rifferswil, Oberrifferswil",47.242607,8.49694,,,15.439743351559416
12906,8502555,"Rickenbach AG, Zürichstrasse",47.263638,8.395708,,,16.76882705319403
12907,8502556,"Merenschwand, Unterdorf",47.25938,8.381533,,,17.830380924011305
12909,8502558,"Merenschwand, Unterrüti",47.273006,8.363657,,,17.724341112802314
12910,8502559,"Waldegg, Birmensdorferstrasse",47.3683,8.463469,,,5.88701736477542
12911,8502560,"Berikon, Kirche",47.35105,8.371418,,,13.075770589163161
12912,8502561,"Büblikon, Rössli",47.41679,8.25903,,,21.625661046836164
12913,8502562,"Muri AG, Kreisspital",47.276882,8.329898,,,19.453524204472092
12914,8502563,"Muri AG, Bachmatten-Schulhaus",47.27994,8.3456545,,,18.29297386468882
12915,8502564,"Buttwil, Schule",47.2685,8.3105755,,,21.181437384745493
12916,8502565,"Aristau, Birri",47.279194,8.362228,,,17.360180737806978
12917,8502566,"Aristau, Althäusern",47.294476,8.359901,,,16.477778369374015
12918,8502567,"Rottenschwil, Abzw.",47.3082,8.357746,,8502567P,15.805798308289912
12919,8502567:0,"Rottenschwil, Abzw.",47.3082,8.357746,,Parent8502567,15.805798308289912
12920,8502567:0:A,"Rottenschwil, Abzw.",47.3082,8.357746,,Parent8502567,15.805798308289912
12921,8502567:0:B,"Rottenschwil, Abzw.",47.3082,8.357746,,Parent8502567,15.805798308289912
12922,8502567:0:C,"Rottenschwil, Abzw.",47.3082,8.357746,,Parent8502567,15.805798308289912
12923,8502567:0:D,"Rottenschwil, Abzw.",47.3082,8.357746,,Parent8502567,15.805798308289912
12924,8502567P,Abzw.,47.3082,8.357746,1,,15.805798308289912
12925,8502568,"Hermetschwil, alte Post",47.331005,8.345951,,,15.555169454822476
12926,8502569,"Brunnwil, Weiler",47.232525,8.329664,,,22.687864386392764
12927,8502570,"Rottenschwil, Hecht",47.319057,8.372092,,,14.278617092459706
12928,8502571,"Rottenschwil, Kapelle",47.314144,8.362139,,,15.197154952741178
12929,8502572,"Zürich, Goldbrunnenplatz",47.370293,8.513918,,,2.166296523475433
12930,8502573,"Wallenschwil, Weiler",47.238266,8.363891,,,20.47414493859789
12931,8502574,"Affoltern a.A., Stigeli",47.278465,8.459103,,,12.67164591696231
12932,8502575,"Widen, Dorf",47.367573,8.363594,,,13.364308255423719
12933,8502576,"Rüstenschwil, Kreuzung",47.227333,8.365454,,,21.341625130426788
12934,8502577,"Aristau, Dorf",47.286274,8.362049,,,16.88166467477378
12954,8502600,"Elsau, Melcher",47.50179,8.787347,,,23.16150814189057
12985,8502670,"Büttikon AG, Brunnächer",47.327488,8.271346,,,21.036681274164145
12986,8502675,"Seon, Frohsinn",47.3543,8.160251,,,28.763277160272683
12987,8502676,"Seon, Hallenbad",47.347298,8.168112,,,28.257492217227533
12988,8502677,"Egliswil, Industrie",47.349,8.176322,,,27.62039542826859
12989,8502678,"Egliswil, Waageplatz",47.349567,8.18482,,,26.97683573950783
12990,8502679,"Seengen, Poststrasse",47.325733,8.206415,,8502679P,25.828761837664267
12991,8502679:0,"Seengen, Poststrasse",47.325733,8.206415,,Parent8502679,25.828761837664267
12992,8502679:0:A,"Seengen, Poststrasse",47.325733,8.206415,,Parent8502679,25.828761837664267
12993,8502679:0:B,"Seengen, Poststrasse",47.325733,8.206415,,Parent8502679,25.828761837664267
12994,8502679:0:C,"Seengen, Poststrasse",47.325733,8.206415,,8502679P,25.828761837664267
12995,8502679P,Poststrasse,47.325733,8.206415,1,,25.828761837664267
12996,8502680,"Schinznach Bad, Kurzentrum",47.458458,8.164886,,,29.668792291715143
12997,8502681,"Lenzburg, Ringstrasse Nord",47.394356,8.168704,,,28.060869112808145
13004,8502688,"Dottikon, Alterswohnheim",47.38134,8.239267,,,22.68665817037591
13005,8502689,"Dottikon, Sternenplatz",47.384117,8.240444,,,22.604875918950718
13006,8502690,"Baden, Sonnmatt",47.468346,8.29684,,,20.91067390739436
13007,8502691,"Bremgarten AG, Fischbacherstr.",47.357285,8.322253,,,16.59218739102779
13009,8502694,"Baar, Oberdorf",47.196724,8.530545,,,20.21233290271926
13010,8502700,"Niederrohrdorf, Holzrüti",47.413727,8.288953,,,19.347614779707165
13011,8502701,"Wohlen AG, Jurastrasse",47.35471,8.277023,,,20.009115724694066
13012,8502702,"Wohlen AG, Kirchenplatz",47.35178,8.277194,,,20.04155551478957
13013,8502703,"Birr, Vorderdorf",47.436535,8.202301,,,26.28586377128791
13014,8502704,"Lupfig, Trotte",47.44133,8.205419,,,26.196355419554735
13015,8502705,"Windisch, Kath. Kirche",47.47486,8.213252,,,26.89255287897852
13016,8502706,"Büblikon, Reusstal",47.42162,8.261617,,,21.54883838545675
13017,8502707,"Mellingen Heitersberg, Bahnhof",47.42839,8.275981,,Parent8502707,20.685926343183965
13018,8502707:0,"Mellingen Heitersberg, Bahnhof",47.42839,8.275981,,Parent8502707,20.685926343183965
13019,8502707:0:A,"Mellingen Heitersberg, Bahnhof",47.42839,8.275981,,Parent8502707,20.685926343183965
13020,8502707:0:B,"Mellingen Heitersberg, Bahnhof",47.42839,8.275981,,Parent8502707,20.685926343183965
13021,8502707:0:C,"Mellingen Heitersberg, Bahnhof",47.42839,8.275981,,Parent8502707,20.685926343183965
13022,8502707:0:D,"Mellingen Heitersberg, Bahnhof",47.42839,8.275981,,Parent8502707,20.685926343183965
13023,8502707:0:E,"Mellingen Heitersberg, Bahnhof",47.42839,8.275981,,Parent8502707,20.685926343183965
13024,8502707P,Bahnhof,47.42839,8.275981,1,,20.685926343183965
13025,8502708,"Besenbüren, Dorf",47.312054,8.344235,,,16.50376745477487
13026,8502709,"Bünzen, Freienhof",47.310654,8.324769,,,17.894018989971723
13027,8502710,"Waldhäusern AG, Burehof",47.326763,8.3153,,,17.892584351802686
13028,8502711,"Waltenschwil, Hessel",47.33411,8.308428,,,18.146163922084508
13041,8502747,"Oberägeri, Ländli",47.129993,8.62936,,,28.43359319176041
13044,8502750,"Bellikon, Dorf",47.38953,8.343364,,,14.89075291503881
13045,8502751,"Fischbach-Göslikon, Zentrum",47.370846,8.308257,,,17.502449788970754
13046,8502752,"Hägglingen, Schulhaus",47.386898,8.254709,,,21.541784324061506
13047,8502753,"Nesselnbach, Mitteldorf",47.38875,8.2911625,,,18.808869882728015
13049,8502755,"Niederwil AG, Zentrum",47.37776,8.295071,,,18.47744149563972
13051,8502757,"Tägerig, Dorfzentrum",47.40349,8.279036,,,19.886758667537222
13052,8502758:0,"Hausen am Albis, Post",47.244747,8.532971,,Parent8502758,14.863323912394282
13053,8502758:0:A,"Hausen am Albis, Post",47.244747,8.532971,,Parent8502758,14.863323912394282
13054,8502758:0:B,"Hausen am Albis, Post",47.244747,8.532971,,Parent8502758,14.863323912394282
13055,8502758:0:C,"Hausen am Albis, Post",47.244747,8.532971,,Parent8502758,14.863323912394282
13056,8502758P,Post,47.244747,8.532971,1,,14.863323912394282
13057,8502759,"Finstersee, Kirche",47.167347,8.629944,,,24.425177411578158
13058,8502760,"Hütten, Schöntal",47.176346,8.669919,,,24.50357590497781
13059,8502761,"Menzingen, Dorf",47.178253,8.590751,,,22.5793960529541
13060,8502762,"Langnau a.A., Albispasshöhe",47.27615,8.520691,,,11.452323864744073
13061,8502763,"Hausen am Albis, Riedmatt",47.262978,8.5172415,,,12.940058095192587
13062,8502764,"Hausen am Albis, Tüfenbach",47.259014,8.522038,,,13.335558721729917
13069,8502771,"Aeugst am Albis, Dorf",47.26783,8.485342,,,12.960944589219787
13070,8502772,"Niederrohrdorf,Gemeindezentrum",47.424477,8.304287,,,18.514539610767656
13071,8502773,"Oberrohrdorf, Post",47.41872,8.31681,,,17.43302720445025
13072,8502774,"Fislisbach, Post",47.43592,8.29128,,,19.833657864993512
13073,8502775,"Birmenstorf AG, Strählgass",47.46106,8.245663,,,24.04262108919047
13074,8502776,"Gattikon, Obstgarten",47.284725,8.551117,,,10.435570476727722
13075,8502778,"Obfelden, alte Post",47.26205,8.420322,,,15.772109816489074
13076,8502779,"Ottenbach, Zentrum",47.280167,8.404305,,,14.965341574986839
13077,8502780,"Zug, Reformierte Kirche",47.17154,8.514133,,,23.086437474269253
13078,8502781,"Zug, Metalli/Bahnhof",47.17307,8.516739,,Parent8502781,22.90073898149878
13079,8502781:0:A,"Zug, Metalli/Bahnhof",47.17307,8.516739,,Parent8502781,22.90073898149878
13080,8502781:0:B,"Zug, Metalli/Bahnhof",47.17307,8.516739,,Parent8502781,22.90073898149878
13081,8502781:0:C,"Zug, Metalli/Bahnhof",47.17307,8.516739,,Parent8502781,22.90073898149878
13082,8502781:0:D,"Zug, Metalli/Bahnhof",47.17307,8.516739,,Parent8502781,22.90073898149878
13083,8502784,"Zug, Obmoos",47.168873,8.522847,,,23.336261285230876
13084,8502787,"Baar, Rathaus",47.19431,8.525479,,,20.49799840442548
13085,8502788,"Baar, Stadtgrenze",47.184906,8.520467,,,21.566138209534355
13086,8502790,"Hünenberg, Zollhaus",47.185974,8.402859,,,23.768782072624415
13087,8502791,"Zug, Letzi",47.17623,8.500964,,,22.67427331128003
13088,8502792,"Zug, Gutsch",47.17159,8.530689,,,23.00830410507028
13089,8502793,"Menzingen,Institut/Bernardapl.",47.178406,8.588281,,,22.531905690587205
13090,8502794,"Hünenberg, Moos",47.17871,8.429772,,,23.713360929983452
13091,8502795,"Cham, Städtli",47.181873,8.466379,,,22.54969121914961
13092,8502798,"Baar, Bahnhof",47.19549,8.523916,,,20.373590668262903
13093,8502798:0,"Baar, Bahnhof",47.19549,8.523916,,,20.373590668262903
13094,8502798:0:B,"Baar, Bahnhof",47.19549,8.523916,,,20.373590668262903
13095,8502799,"Baar, Brauerei",47.196285,8.534759,,,20.25225772296966
13097,8502850,"Cham, Alpenblick",47.183907,8.473018,,,22.210928858868844
13098,8502851,"Zug, Ammannsmatt",47.186237,8.493913,,,21.649568889092254
13099,8502852,"Zug, Lorzen",47.178734,8.492708,,,22.488565519784984
13100,8502853,"Unterägeri, Spinnerei",47.14091,8.572847,,,26.526887247554207
13101,8502862,"Hünenberg, Zythus",47.17411,8.4494095,,,23.724988000787558
13102,8502863,"Zug, Theater Casino",47.16356,8.51417,,,23.971435948624
13103,8502864,"Zug, Mänibach",47.16125,8.513199,,,24.233766516740975
13104,8502865,"Alosen, Dorf",47.14093,8.637643,,,27.412797033071914
13105,8502866,"Alosen, Giregg",47.144115,8.642592,,,27.17498186892763
13106,8502867,"Alosen, Raten",47.142048,8.663712,,,27.886119965140512
13107,8502871,"Hausen AG, Post",47.461605,8.211635,,,26.450857843714218
13108,8502872,"Schafisheim, Gemeindehaus",47.376595,8.142725,,Parent8502872,29.96184303808961
13109,8502872:0,"Schafisheim, Gemeindehaus",47.376595,8.142725,,Parent8502872,29.96184303808961
13110,8502872:0:A,"Schafisheim, Gemeindehaus",47.376595,8.142725,,Parent8502872,29.96184303808961
13111,8502872:0:B,"Schafisheim, Gemeindehaus",47.376595,8.142725,,Parent8502872,29.96184303808961
13112,8502872:0:C,"Schafisheim, Gemeindehaus",47.376595,8.142725,,8502872P,29.96184303808961
13113,8502872P,Gemeindehaus,47.376595,8.142725,1,,29.96184303808961
13114,8502873,"Gebenstorf, alte Post",47.480534,8.235089,,,25.66668009296091
13115,8502874,"Mülligen, Rösslimatte",47.457924,8.238665,,,24.40142168696226
13117,8502876,"Aesch ZH, Gemeindehaus",47.338207,8.438702,,,8.850190155947033
13118,8502877,"Beinwil (Freiamt), Dorf",47.229744,8.342807,,,22.235340274020746
13119,8502878,"Bremgarten AG, Obertorplatz",47.350857,8.343831,,,15.111026527651735
13120,8502879,"Jonen, Taverne",47.29618,8.395511,,,14.22188223912042
13121,8502880,"Busslingen, Stetterstrasse",47.407616,8.315875,,,17.223804030400647
13122,8502881,"Künten, Bodenacher/Breiti",47.391193,8.328514,,,16.022078355938564
13123,8502882,"Maschwanden, Dorf",47.234917,8.426457,,,18.10608245422179
13124,8502883,"Zwillikon, Gemeindeplatz",47.2874,8.432189,,,12.976800791943337
13125,8502884,"Obfelden, Toussen",47.264534,8.431129,,,15.08735891979087
13126,8502885,"Bonstetten, Dorfplatz",47.315086,8.46778,,,8.894995571938649
13129,8502888,"Mellingen, Lindenplatz",47.418194,8.27193,,,20.70661610351245
13130,8502889,"Wohlen AG, Bahnhof",47.34866,8.270007,,Parent8502889,20.630076036594183
13131,8502889:0,"Wohlen AG, Bahnhof",47.34866,8.270007,,Parent8502889,20.630076036594183
13132,8502889:0:A,"Wohlen AG, Bahnhof",47.34866,8.270007,,Parent8502889,20.630076036594183
13133,8502889:0:B,"Wohlen AG, Bahnhof",47.34866,8.270007,,Parent8502889,20.630076036594183
13134,8502889:0:C,"Wohlen AG, Bahnhof",47.34866,8.270007,,Parent8502889,20.630076036594183
13135,8502889:0:D,"Wohlen AG, Bahnhof",47.34866,8.270007,,Parent8502889,20.630076036594183
13136,8502889:0:E,"Wohlen AG, Bahnhof",47.34866,8.270007,,Parent8502889,20.630076036594183
13137,8502889:0:F,"Wohlen AG, Bahnhof",47.34866,8.270007,,Parent8502889,20.630076036594183
13138,8502889:0:G,"Wohlen AG, Bahnhof",47.34866,8.270007,,Parent8502889,20.630076036594183
